,Unnamed: 0,ds,y,population,temp,rain,hum,week_weekend,year,month,day,hour
278,278,2021-01-12 14:00:00,473.0,22509.0,3.2,0.0,37.5,0,2021,1,12,14
279,279,2021-01-12 15:00:00,400.0,22509.0,3.3,0.0,37.6,0,2021,1,12,15
280,280,2021-01-12 16:00:00,350.0,22509.0,3.3,0.0,38.3,0,2021,1,12,16
281,281,2021-01-12 17:00:00,298.0,22509.0,2.5,0.0,41.5,0,2021,1,12,17
282,282,2021-01-12 18:00:00,155.0,22509.0,0.3,0.0,49.6,0,2021,1,12,18
283,283,2021-01-12 19:00:00,164.0,22509.0,-1.3,0.0,58.9,0,2021,1,12,19
284,284,2021-01-12 20:00:00,219.0,22509.0,-0.8,0.0,64.6,0,2021,1,12,20
285,285,2021-01-12 21:00:00,616.0,22509.0,-1.8,0.0,68.5,0,2021,1,12,21
286,286,2021-01-12 22:00:00,529.0,22509.0,-2.0,0.0,72.6,0,2021,1,12,22
287,287,2021-01-12 23:00:00,415.0,22509.0,-2.7,0.0,75.9,0,2021,1,12,23
288,288,2021-01-13 00:00:00,201.0,22509.0,-2.5,0.0,75.6,0,2021,1,13,0
289,289,2021-01-13 01:00:00,173.0,22509.0,-3.2,0.0,79.2,0,2021,1,13,1
290,290,2021-01-13 02:00:00,127.0,22509.0,-3.9,0.0,81.7,0,2021,1,13,2
291,291,2021-01-13 03:00:00,72.0,22509.0,-5.4,0.0,84.1,0,2021,1,13,3
292,292,2021-01-13 04:00:00,94.0,22509.0,-6.5,0.0,87.3,0,2021,1,13,4
293,293,2021-01-13 05:00:00,80.0,22509.0,-6.8,0.0,87.6,0,2021,1,13,5
294,294,2021-01-13 06:00:00,119.0,22509.0,-8.0,0.0,89.2,0,2021,1,13,6
295,295,2021-01-13 07:00:00,50.0,22509.0,-8.0,0.0,90.5,0,2021,1,13,7
296,296,2021-01-13 08:00:00,163.0,22509.0,-8.4,0.0,91.8,0,2021,1,13,8
297,297,2021-01-13 09:00:00,231.0,22509.0,-6.6,0.0,90.6,0,2021,1,13,9
298,298,2021-01-13 10:00:00,262.0,22509.0,-2.5,0.0,79.6,0,2021,1,13,10
299,299,2021-01-13 11:00:00,659.0,22509.0,1.6,0.0,65.1,0,2021,1,13,11
300,300,2021-01-13 12:00:00,576.5,22509.0,4.8,0.0,54.7,0,2021,1,13,12
301,301,2021-01-13 13:00:00,494.0,22509.0,7.2,0.0,47.9,0,2021,1,13,13
302,302,2021-01-13 14:00:00,146.0,22509.0,10.6,0.0,37.0,0,2021,1,13,14
303,303,2021-01-13 15:00:00,231.0,22509.0,11.5,0.0,32.4,0,2021,1,13,15
304,304,2021-01-13 16:00:00,140.0,22509.0,11.0,0.0,36.6,0,2021,1,13,16
305,305,2021-01-13 17:00:00,140.0,22509.0,9.5,0.0,39.6,0,2021,1,13,17
306,306,2021-01-13 18:00:00,188.0,22509.0,3.0,0.0,55.4,0,2021,1,13,18
307,307,2021-01-13 19:00:00,346.0,22509.0,0.5,0.0,65.3,0,2021,1,13,19
308,308,2021-01-13 20:00:00,290.0,22509.0,-0.5,0.0,69.3,0,2021,1,13,20
309,309,2021-01-13 21:00:00,552.0,22509.0,0.6,0.0,69.0,0,2021,1,13,21
310,310,2021-01-13 22:00:00,311.0,22509.0,0.5,0.0,71.1,0,2021,1,13,22
311,311,2021-01-13 23:00:00,482.0,22509.0,0.6,0.0,75.0,0,2021,1,13,23
312,312,2021-01-14 00:00:00,220.0,22509.0,0.7,0.0,78.7,0,2021,1,14,0
313,313,2021-01-14 01:00:00,138.0,22509.0,-1.3,0.0,84.1,0,2021,1,14,1
314,314,2021-01-14 02:00:00,95.0,22509.0,-2.2,0.0,86.4,0,2021,1,14,2
315,315,2021-01-14 03:00:00,114.0,22509.0,-1.9,0.0,90.5,0,2021,1,14,3
316,316,2021-01-14 04:00:00,91.0,22509.0,-3.0,0.0,90.2,0,2021,1,14,4
317,317,2021-01-14 05:00:00,102.0,22509.0,-3.2,0.0,91.7,0,2021,1,14,5
318,318,2021-01-14 06:00:00,77.0,22509.0,-3.8,0.0,91.4,0,2021,1,14,6
319,319,2021-01-14 07:00:00,78.0,22509.0,-5.2,0.0,93.6,0,2021,1,14,7
320,320,2021-01-14 08:00:00,281.0,22509.0,-6.3,0.0,93.8,0,2021,1,14,8
321,321,2021-01-14 09:00:00,436.0,22509.0,-5.0,0.0,94.6,0,2021,1,14,9
322,322,2021-01-14 10:00:00,435.0,22509.0,0.4,0.0,84.3,0,2021,1,14,10
323,323,2021-01-14 11:00:00,520.0,22509.0,5.1,0.0,65.8,0,2021,1,14,11
324,324,2021-01-14 12:00:00,320.0,22509.0,8.0,0.0,23.3,0,2021,1,14,12
325,325,2021-01-14 13:00:00,346.0,22509.0,9.8,0.0,16.7,0,2021,1,14,13
326,326,2021-01-14 14:00:00,159.0,22509.0,10.7,0.0,16.9,0,2021,1,14,14
327,327,2021-01-14 15:00:00,232.0,22509.0,11.0,0.0,18.6,0,2021,1,14,15
328,328,2021-01-14 16:00:00,439.0,22509.0,11.2,0.0,19.6,0,2021,1,14,16
329,329,2021-01-14 17:00:00,389.0,22509.0,8.6,0.0,23.2,0,2021,1,14,17
330,330,2021-01-14 18:00:00,219.0,22509.0,1.9,0.0,39.8,0,2021,1,14,18
331,331,2021-01-14 19:00:00,138.0,22509.0,-1.0,0.0,45.7,0,2021,1,14,19
332,332,2021-01-14 20:00:00,264.0,22509.0,-3.0,0.0,54.3,0,2021,1,14,20
333,333,2021-01-14 21:00:00,665.0,22509.0,-3.9,0.0,58.9,0,2021,1,14,21
334,334,2021-01-14 22:00:00,503.0,22509.0,-4.8,0.0,60.3,0,2021,1,14,22
335,335,2021-01-14 23:00:00,351.0,22509.0,-5.5,0.0,63.2,0,2021,1,14,23
336,336,2021-01-15 00:00:00,244.0,22509.0,-6.1,0.0,68.8,0,2021,1,15,0
337,337,2021-01-15 01:00:00,221.0,22509.0,-6.4,0.0,69.4,0,2021,1,15,1
338,338,2021-01-15 02:00:00,106.0,22509.0,-6.6,0.0,71.4,0,2021,1,15,2
339,339,2021-01-15 03:00:00,52.0,22509.0,-6.8,0.0,74.0,0,2021,1,15,3
340,340,2021-01-15 04:00:00,47.0,22509.0,-7.1,0.0,74.2,0,2021,1,15,4
341,341,2021-01-15 05:00:00,48.0,22509.0,-7.4,0.0,77.0,0,2021,1,15,5
342,342,2021-01-15 06:00:00,46.0,22509.0,-7.7,0.0,78.4,0,2021,1,15,6
343,343,2021-01-15 07:00:00,88.0,22509.0,-7.8,0.0,79.1,0,2021,1,15,7
344,344,2021-01-15 08:00:00,158.0,22509.0,-7.9,0.0,79.9,0,2021,1,15,8
345,345,2021-01-15 09:00:00,319.0,22509.0,-5.4,0.0,77.3,0,2021,1,15,9
346,346,2021-01-15 10:00:00,240.0,22509.0,-0.8,0.0,69.2,0,2021,1,15,10
347,347,2021-01-15 11:00:00,323.0,22509.0,5.1,0.0,52.9,0,2021,1,15,11
348,348,2021-01-15 12:00:00,500.0,22509.0,8.2,0.0,43.0,0,2021,1,15,12
349,349,2021-01-15 13:00:00,319.0,22509.0,10.3,0.0,43.8,0,2021,1,15,13
350,350,2021-01-15 14:00:00,160.0,22509.0,11.3,0.0,41.1,0,2021,1,15,14
351,351,2021-01-15 15:00:00,373.0,22509.0,15.2,0.0,44.2,0,2021,1,15,15
352,352,2021-01-15 16:00:00,338.0,22509.0,15.1,0.0,45.6,0,2021,1,15,16
353,353,2021-01-15 17:00:00,263.0,22509.0,14.4,0.0,48.2,0,2021,1,15,17
354,354,2021-01-15 18:00:00,284.0,22509.0,13.8,0.0,52.4,0,2021,1,15,18
355,355,2021-01-15 19:00:00,123.0,22509.0,11.0,0.0,59.2,0,2021,1,15,19
356,356,2021-01-15 20:00:00,377.0,22509.0,12.0,0.0,56.7,0,2021,1,15,20
357,357,2021-01-15 21:00:00,503.0,22509.0,10.7,0.0,59.7,0,2021,1,15,21
358,358,2021-01-15 22:00:00,339.0,22509.0,7.9,0.0,63.9,0,2021,1,15,22
359,359,2021-01-15 23:00:00,139.0,22509.0,6.5,0.0,61.5,0,2021,1,15,23
360,360,2021-01-16 00:00:00,130.0,22509.0,5.3,0.0,61.3,1,2021,1,16,0
361,361,2021-01-16 01:00:00,191.0,22509.0,4.5,0.0,58.6,1,2021,1,16,1
362,362,2021-01-16 02:00:00,153.0,22509.0,3.5,0.0,57.2,1,2021,1,16,2
363,363,2021-01-16 03:00:00,81.0,22509.0,2.2,0.0,66.0,1,2021,1,16,3
364,364,2021-01-16 04:00:00,68.0,22509.0,1.3,0.0,65.5,1,2021,1,16,4
365,365,2021-01-16 05:00:00,59.0,22509.0,0.5,0.0,69.3,1,2021,1,16,5
366,366,2021-01-16 06:00:00,51.0,22509.0,-0.3,0.0,69.6,1,2021,1,16,6
367,367,2021-01-16 07:00:00,131.0,22509.0,-0.5,0.0,65.8,1,2021,1,16,7
368,368,2021-01-16 08:00:00,235.0,22509.0,-1.1,0.0,62.4,1,2021,1,16,8
369,369,2021-01-16 09:00:00,197.0,22509.0,-0.6,0.0,58.8,1,2021,1,16,9
370,370,2021-01-16 10:00:00,339.0,22509.0,0.4,0.0,52.2,1,2021,1,16,10
371,371,2021-01-16 11:00:00,288.0,22509.0,1.3,0.0,49.2,1,2021,1,16,11
372,372,2021-01-16 12:00:00,520.0,22509.0,2.0,0.0,44.5,1,2021,1,16,12
373,373,2021-01-16 13:00:00,386.0,22509.0,2.1,0.0,40.7,1,2021,1,16,13
374,374,2021-01-16 14:00:00,386.0,22509.0,2.4,0.0,40.9,1,2021,1,16,14
375,375,2021-01-16 15:00:00,295.0,22509.0,2.0,0.0,40.9,1,2021,1,16,15
376,376,2021-01-16 16:00:00,143.0,22509.0,1.3,0.0,41.4,1,2021,1,16,16
377,377,2021-01-16 17:00:00,255.0,22509.0,0.5,0.0,38.8,1,2021,1,16,17
378,378,2021-01-16 18:00:00,246.0,22509.0,-1.0,0.0,41.2,1,2021,1,16,18
379,379,2021-01-16 19:00:00,180.0,22509.0,-2.4,0.0,45.1,1,2021,1,16,19
380,380,2021-01-16 20:00:00,567.0,22509.0,-3.2,0.0,45.4,1,2021,1,16,20
381,381,2021-01-16 21:00:00,560.0,22509.0,-4.1,0.0,51.6,1,2021,1,16,21
382,382,2021-01-16 22:00:00,525.0,22509.0,-4.9,0.0,56.9,1,2021,1,16,22
383,383,2021-01-16 23:00:00,226.0,22509.0,-5.3,0.0,58.5,1,2021,1,16,23
384,384,2021-01-17 00:00:00,234.0,22509.0,-5.1,0.0,55.4,1,2021,1,17,0
385,385,2021-01-17 01:00:00,155.0,22509.0,-5.7,0.0,59.6,1,2021,1,17,1
386,386,2021-01-17 02:00:00,117.0,22509.0,-5.1,0.0,54.0,1,2021,1,17,2
387,387,2021-01-17 03:00:00,133.0,22509.0,-5.3,0.0,52.9,1,2021,1,17,3
388,388,2021-01-17 04:00:00,61.0,22509.0,-5.6,0.0,55.4,1,2021,1,17,4
389,389,2021-01-17 05:00:00,50.0,22509.0,-6.4,0.0,47.4,1,2021,1,17,5
390,390,2021-01-17 06:00:00,36.0,22509.0,-6.8,0.0,54.2,1,2021,1,17,6
391,391,2021-01-17 07:00:00,61.0,22509.0,-6.8,0.0,54.3,1,2021,1,17,7
392,392,2021-01-17 08:00:00,34.0,22509.0,-7.1,0.0,45.6,1,2021,1,17,8
393,393,2021-01-17 09:00:00,269.0,22509.0,-6.3,0.0,37.5,1,2021,1,17,9
394,394,2021-01-17 10:00:00,64.0,22509.0,-5.2,0.0,37.9,1,2021,1,17,10
395,395,2021-01-17 11:00:00,232.0,22509.0,-3.8,0.0,35.6,1,2021,1,17,11
396,396,2021-01-17 12:00:00,556.0,22509.0,-2.6,0.0,34.1,1,2021,1,17,12
397,397,2021-01-17 13:00:00,509.0,22509.0,-1.5,0.0,30.8,1,2021,1,17,13
398,398,2021-01-17 14:00:00,238.0,22509.0,-1.0,0.0,29.3,1,2021,1,17,14
399,399,2021-01-17 15:00:00,193.0,22509.0,-0.4,0.0,30.9,1,2021,1,17,15
400,400,2021-01-17 16:00:00,354.0,22509.0,-0.1,0.0,30.8,1,2021,1,17,16
401,401,2021-01-17 17:00:00,292.0,22509.0,-0.7,0.0,32.6,1,2021,1,17,17
402,402,2021-01-17 18:00:00,188.0,22509.0,-2.6,0.0,37.6,1,2021,1,17,18
403,403,2021-01-17 19:00:00,424.0,22509.0,-4.7,0.0,50.1,1,2021,1,17,19
404,404,2021-01-17 20:00:00,626.0,22509.0,-3.7,0.0,49.5,1,2021,1,17,20
405,405,2021-01-17 21:00:00,489.0,22509.0,-1.9,0.0,54.6,1,2021,1,17,21
406,406,2021-01-17 22:00:00,206.0,22509.0,-2.9,0.0,70.2,1,2021,1,17,22
407,407,2021-01-17 23:00:00,336.0,22509.0,-3.9,0.0,76.6,1,2021,1,17,23
408,408,2021-01-18 00:00:00,201.0,22509.0,-4.6,0.0,79.2,0,2021,1,18,0
409,409,2021-01-18 01:00:00,143.0,22509.0,-5.4,0.0,80.9,0,2021,1,18,1
410,410,2021-01-18 02:00:00,187.0,22509.0,-4.8,0.0,80.9,0,2021,1,18,2
411,411,2021-01-18 03:00:00,284.0,22509.0,-6.0,0.0,84.3,0,2021,1,18,3
412,412,2021-01-18 04:00:00,85.0,22509.0,-6.0,0.0,84.1,0,2021,1,18,4
413,413,2021-01-18 05:00:00,78.0,22509.0,-7.2,0.0,86.7,0,2021,1,18,5
414,414,2021-01-18 06:00:00,51.0,22509.0,-8.2,0.0,88.3,0,2021,1,18,6
415,415,2021-01-18 07:00:00,123.0,22509.0,-7.8,0.0,89.0,0,2021,1,18,7
416,416,2021-01-18 08:00:00,146.0,22509.0,-8.7,0.0,89.4,0,2021,1,18,8
417,417,2021-01-18 09:00:00,175.0,22509.0,-6.5,0.0,86.6,0,2021,1,18,9
418,418,2021-01-18 10:00:00,339.0,22509.0,-4.0,0.0,83.1,0,2021,1,18,10
419,419,2021-01-18 11:00:00,389.0,22509.0,-2.3,0.0,90.9,0,2021,1,18,11
420,420,2021-01-18 12:00:00,272.0,22509.0,-0.7,0.0,89.3,0,2021,1,18,12
421,421,2021-01-18 13:00:00,346.0,22509.0,0.8,0.0,79.3,0,2021,1,18,13
422,422,2021-01-18 14:00:00,218.0,22509.0,3.8,0.0,47.8,0,2021,1,18,14
423,423,2021-01-18 15:00:00,286.0,22509.0,3.7,0.0,42.3,0,2021,1,18,15
424,424,2021-01-18 16:00:00,320.0,22509.0,1.5,0.0,66.1,0,2021,1,18,16
425,425,2021-01-18 17:00:00,478.0,22509.0,2.4,0.0,53.3,0,2021,1,18,17
426,426,2021-01-18 18:00:00,249.0,22509.0,0.1,0.0,68.0,0,2021,1,18,18
427,427,2021-01-18 19:00:00,400.0,22509.0,-0.5,0.0,46.0,0,2021,1,18,19
428,428,2021-01-18 20:00:00,519.0,22509.0,-1.7,0.0,40.6,0,2021,1,18,20
429,429,2021-01-18 21:00:00,493.0,22509.0,-2.6,0.0,42.7,0,2021,1,18,21
430,430,2021-01-18 22:00:00,454.0,22509.0,-3.7,0.0,52.3,0,2021,1,18,22
431,431,2021-01-18 23:00:00,101.0,22509.0,-4.5,0.0,52.6,0,2021,1,18,23
432,432,2021-01-19 00:00:00,168.0,22509.0,-5.2,0.0,52.0,0,2021,1,19,0
433,433,2021-01-19 01:00:00,178.0,22509.0,-5.5,0.0,53.5,0,2021,1,19,1
434,434,2021-01-19 02:00:00,153.0,22509.0,-6.2,0.0,56.4,0,2021,1,19,2
435,435,2021-01-19 03:00:00,54.0,22509.0,-8.1,0.0,66.4,0,2021,1,19,3
436,436,2021-01-19 04:00:00,70.0,22509.0,-7.4,0.0,65.2,0,2021,1,19,4
437,437,2021-01-19 05:00:00,55.0,22509.0,-8.4,0.0,68.3,0,2021,1,19,5
438,438,2021-01-19 06:00:00,42.0,22509.0,-9.4,0.0,71.4,0,2021,1,19,6
439,439,2021-01-19 07:00:00,46.0,22509.0,-11.2,0.0,79.8,0,2021,1,19,7
440,440,2021-01-19 08:00:00,185.0,22509.0,-12.1,0.0,81.2,0,2021,1,19,8
441,441,2021-01-19 09:00:00,324.0,22509.0,-10.9,0.0,81.2,0,2021,1,19,9
442,442,2021-01-19 10:00:00,445.0,22509.0,-6.9,0.0,63.2,0,2021,1,19,10
443,443,2021-01-19 11:00:00,635.0,22509.0,-4.3,0.0,50.6,0,2021,1,19,11
444,444,2021-01-19 12:00:00,468.0,22509.0,-2.1,0.0,42.8,0,2021,1,19,12
445,445,2021-01-19 13:00:00,287.0,22509.0,-0.4,0.0,32.2,0,2021,1,19,13
446,446,2021-01-19 14:00:00,463.0,22509.0,1.0,0.0,30.8,0,2021,1,19,14
447,447,2021-01-19 15:00:00,176.0,22509.0,1.5,0.0,26.8,0,2021,1,19,15
448,448,2021-01-19 16:00:00,279.0,22509.0,2.0,0.0,19.2,0,2021,1,19,16
449,449,2021-01-19 17:00:00,100.0,22509.0,0.6,0.0,19.8,0,2021,1,19,17
450,450,2021-01-19 18:00:00,200.0,22509.0,-3.3,0.0,32.7,0,2021,1,19,18
451,451,2021-01-19 19:00:00,351.0,22509.0,-5.7,0.0,46.7,0,2021,1,19,19
452,452,2021-01-19 20:00:00,509.0,22509.0,-7.0,0.0,51.7,0,2021,1,19,20
453,453,2021-01-19 21:00:00,484.0,22509.0,-8.2,0.0,55.7,0,2021,1,19,21
454,454,2021-01-19 22:00:00,372.0,22509.0,-9.2,0.0,58.3,0,2021,1,19,22
455,455,2021-01-19 23:00:00,229.0,22509.0,-10.1,0.0,61.8,0,2021,1,19,23
456,456,2021-01-20 00:00:00,197.0,22509.0,-10.7,0.0,65.9,0,2021,1,20,0
457,457,2021-01-20 01:00:00,157.0,22509.0,-10.8,0.0,65.3,0,2021,1,20,1
458,458,2021-01-20 02:00:00,128.0,22509.0,-11.8,0.0,69.3,0,2021,1,20,2
459,459,2021-01-20 03:00:00,84.0,22509.0,-12.0,0.0,70.4,0,2021,1,20,3
460,460,2021-01-20 04:00:00,67.0,22509.0,-12.4,0.0,73.4,0,2021,1,20,4
461,461,2021-01-20 05:00:00,55.0,22509.0,-13.0,0.0,75.6,0,2021,1,20,5
462,462,2021-01-20 06:00:00,76.0,22509.0,-13.4,0.0,78.5,0,2021,1,20,6
463,463,2021-01-20 07:00:00,38.0,22509.0,-13.5,0.0,78.7,0,2021,1,20,7
464,464,2021-01-20 08:00:00,124.0,22509.0,-13.8,0.0,80.5,0,2021,1,20,8
465,465,2021-01-20 09:00:00,596.0,22509.0,-12.1,0.0,79.9,0,2021,1,20,9
466,466,2021-01-20 10:00:00,606.0,22509.0,-6.8,0.0,62.9,0,2021,1,20,10
467,467,2021-01-20 11:00:00,417.0,22509.0,-2.3,0.0,43.6,0,2021,1,20,11
468,468,2021-01-20 12:00:00,468.0,22509.0,0.5,0.0,32.1,0,2021,1,20,12
469,469,2021-01-20 13:00:00,333.0,22509.0,2.8,0.0,29.2,0,2021,1,20,13
470,470,2021-01-20 14:00:00,213.0,22509.0,4.6,0.0,25.5,0,2021,1,20,14
471,471,2021-01-20 15:00:00,179.0,22509.0,6.5,0.0,23.5,0,2021,1,20,15
472,472,2021-01-20 16:00:00,197.0,22509.0,6.7,0.0,24.9,0,2021,1,20,16
473,473,2021-01-20 17:00:00,438.0,22509.0,5.5,0.0,27.3,0,2021,1,20,17
474,474,2021-01-20 18:00:00,224.0,22509.0,-0.5,0.0,41.3,0,2021,1,20,18
475,475,2021-01-20 19:00:00,186.0,22509.0,-3.4,0.0,51.4,0,2021,1,20,19
476,476,2021-01-20 20:00:00,397.0,22509.0,-4.8,0.0,54.9,0,2021,1,20,20
477,477,2021-01-20 21:00:00,540.0,22509.0,-5.9,0.0,59.6,0,2021,1,20,21
478,478,2021-01-20 22:00:00,356.0,22509.0,-6.9,0.0,65.5,0,2021,1,20,22
479,479,2021-01-20 23:00:00,241.0,22509.0,-7.5,0.0,69.0,0,2021,1,20,23
480,480,2021-01-21 00:00:00,240.0,22509.0,-7.8,0.0,68.0,0,2021,1,21,0
481,481,2021-01-21 01:00:00,260.0,22509.0,-7.9,0.0,72.0,0,2021,1,21,1
482,482,2021-01-21 02:00:00,119.0,22509.0,-6.3,0.0,70.0,0,2021,1,21,2
483,483,2021-01-21 03:00:00,59.0,22509.0,-5.1,0.0,66.1,0,2021,1,21,3
484,484,2021-01-21 04:00:00,44.0,22509.0,-4.3,0.0,65.8,0,2021,1,21,4
485,485,2021-01-21 05:00:00,44.0,22509.0,-3.9,0.0,65.7,0,2021,1,21,5
486,486,2021-01-21 06:00:00,43.0,22509.0,-3.7,0.0,64.5,0,2021,1,21,6
487,487,2021-01-21 07:00:00,264.0,22509.0,-5.5,0.0,72.8,0,2021,1,21,7
488,488,2021-01-21 08:00:00,160.0,22509.0,-4.5,0.0,69.6,0,2021,1,21,8
489,489,2021-01-21 09:00:00,159.0,22509.0,-3.4,0.0,65.1,0,2021,1,21,9
490,490,2021-01-21 10:00:00,332.0,22509.0,1.4,0.0,51.7,0,2021,1,21,10
491,491,2021-01-21 11:00:00,376.0,22509.0,5.0,0.0,41.2,0,2021,1,21,11
492,492,2021-01-21 12:00:00,250.0,22509.0,7.5,0.0,37.3,0,2021,1,21,12
493,493,2021-01-21 13:00:00,467.0,22509.0,8.0,0.0,38.5,0,2021,1,21,13
494,494,2021-01-21 14:00:00,460.0,22509.0,8.9,0.0,39.1,0,2021,1,21,14
495,495,2021-01-21 15:00:00,273.0,22509.0,7.2,0.0,75.1,0,2021,1,21,15
496,496,2021-01-21 16:00:00,228.0,22509.0,6.7,0.0,84.2,0,2021,1,21,16
497,497,2021-01-21 17:00:00,238.0,22509.0,5.5,0.0,85.7,0,2021,1,21,17
498,498,2021-01-21 18:00:00,265.0,22509.0,4.5,0.0,89.8,0,2021,1,21,18
499,499,2021-01-21 19:00:00,214.0,22509.0,3.9,0.0,92.7,0,2021,1,21,19
500,500,2021-01-21 20:00:00,568.0,22509.0,3.1,0.0,95.8,0,2021,1,21,20
501,501,2021-01-21 21:00:00,486.0,22509.0,2.8,0.5,97.3,0,2021,1,21,21
502,502,2021-01-21 22:00:00,314.0,22509.0,2.7,0.0,98.1,0,2021,1,21,22
503,503,2021-01-21 23:00:00,306.0,22509.0,2.5,0.0,98.4,0,2021,1,21,23
504,504,2021-01-22 00:00:00,225.0,22509.0,2.5,0.0,98.6,0,2021,1,22,0
505,505,2021-01-22 01:00:00,173.0,22509.0,2.5,0.0,98.9,0,2021,1,22,1
506,506,2021-01-22 02:00:00,92.0,22509.0,2.5,0.0,99.3,0,2021,1,22,2
507,507,2021-01-22 03:00:00,70.0,22509.0,2.4,0.0,99.4,0,2021,1,22,3
508,508,2021-01-22 04:00:00,46.0,22509.0,2.4,0.0,99.5,0,2021,1,22,4
509,509,2021-01-22 05:00:00,33.0,22509.0,2.2,0.0,99.5,0,2021,1,22,5
510,510,2021-01-22 06:00:00,26.0,22509.0,2.2,0.0,99.7,0,2021,1,22,6
511,511,2021-01-22 07:00:00,43.0,22509.0,2.4,0.0,99.8,0,2021,1,22,7
512,512,2021-01-22 08:00:00,332.0,22509.0,2.3,0.0,99.8,0,2021,1,22,8
513,513,2021-01-22 09:00:00,267.0,22509.0,2.9,0.0,99.9,0,2021,1,22,9
514,514,2021-01-22 10:00:00,312.0,22509.0,3.7,0.0,99.9,0,2021,1,22,10
515,515,2021-01-22 11:00:00,380.0,22509.0,4.6,0.0,99.7,0,2021,1,22,11
516,516,2021-01-22 12:00:00,606.0,22509.0,6.0,0.0,98.8,0,2021,1,22,12
517,517,2021-01-22 13:00:00,438.0,22509.0,7.5,0.0,89.6,0,2021,1,22,13
518,518,2021-01-22 14:00:00,389.0,22509.0,9.4,0.0,84.1,0,2021,1,22,14
519,519,2021-01-22 15:00:00,237.0,22509.0,9.5,0.0,82.5,0,2021,1,22,15
520,520,2021-01-22 16:00:00,234.0,22509.0,9.3,0.0,83.8,0,2021,1,22,16
521,521,2021-01-22 17:00:00,189.0,22509.0,8.6,0.0,86.7,0,2021,1,22,17
522,522,2021-01-22 18:00:00,180.0,22509.0,7.0,0.0,91.0,0,2021,1,22,18
523,523,2021-01-22 19:00:00,170.0,22509.0,6.5,0.0,93.7,0,2021,1,22,19
524,524,2021-01-22 20:00:00,327.0,22509.0,6.1,0.0,94.9,0,2021,1,22,20
525,525,2021-01-22 21:00:00,375.0,22509.0,5.9,0.0,94.7,0,2021,1,22,21
526,526,2021-01-22 22:00:00,603.0,22509.0,5.4,0.0,96.0,0,2021,1,22,22
527,527,2021-01-22 23:00:00,225.0,22509.0,5.3,0.0,96.9,0,2021,1,22,23
528,528,2021-01-23 00:00:00,135.0,22509.0,5.2,0.0,97.3,1,2021,1,23,0
529,529,2021-01-23 01:00:00,153.0,22509.0,4.6,0.0,97.4,1,2021,1,23,1
530,530,2021-01-23 02:00:00,102.0,22509.0,5.0,0.0,98.4,1,2021,1,23,2
531,531,2021-01-23 03:00:00,109.0,22509.0,3.7,0.0,97.2,1,2021,1,23,3
532,532,2021-01-23 04:00:00,47.0,22509.0,3.3,0.0,98.6,1,2021,1,23,4
533,533,2021-01-23 05:00:00,43.0,22509.0,3.7,0.0,99.0,1,2021,1,23,5
534,534,2021-01-23 06:00:00,72.0,22509.0,3.9,0.0,99.0,1,2021,1,23,6
535,535,2021-01-23 07:00:00,35.0,22509.0,3.9,0.0,99.0,1,2021,1,23,7
536,536,2021-01-23 08:00:00,51.0,22509.0,4.1,0.0,98.8,1,2021,1,23,8
537,537,2021-01-23 09:00:00,238.0,22509.0,4.9,0.0,99.0,1,2021,1,23,9
538,538,2021-01-23 10:00:00,161.0,22509.0,5.9,0.0,96.4,1,2021,1,23,10
539,539,2021-01-23 11:00:00,391.0,22509.0,7.1,0.0,93.4,1,2021,1,23,11
540,540,2021-01-23 12:00:00,482.0,22509.0,8.6,0.0,87.5,1,2021,1,23,12
541,541,2021-01-23 13:00:00,472.0,22509.0,9.6,0.0,81.1,1,2021,1,23,13
542,542,2021-01-23 14:00:00,403.0,22509.0,9.4,0.0,81.0,1,2021,1,23,14
543,543,2021-01-23 15:00:00,358.0,22509.0,8.9,0.0,83.5,1,2021,1,23,15
544,544,2021-01-23 16:00:00,262.0,22509.0,9.6,0.0,74.0,1,2021,1,23,16
545,545,2021-01-23 17:00:00,183.0,22509.0,9.5,0.0,70.5,1,2021,1,23,17
546,546,2021-01-23 18:00:00,172.0,22509.0,8.8,0.0,73.1,1,2021,1,23,18
547,547,2021-01-23 19:00:00,388.0,22509.0,8.3,0.0,74.4,1,2021,1,23,19
548,548,2021-01-23 20:00:00,328.0,22509.0,7.9,0.0,75.4,1,2021,1,23,20
549,549,2021-01-23 21:00:00,394.0,22509.0,7.7,0.0,74.5,1,2021,1,23,21
550,550,2021-01-23 22:00:00,451.0,22509.0,7.2,0.0,75.9,1,2021,1,23,22
551,551,2021-01-23 23:00:00,144.0,22509.0,6.2,0.0,80.8,1,2021,1,23,23
552,552,2021-01-24 00:00:00,205.0,22509.0,5.5,0.0,83.9,1,2021,1,24,0
553,553,2021-01-24 01:00:00,246.0,22509.0,5.1,0.0,86.0,1,2021,1,24,1
554,554,2021-01-24 02:00:00,144.0,22509.0,4.0,0.0,88.7,1,2021,1,24,2
555,555,2021-01-24 03:00:00,100.0,22509.0,3.9,0.0,87.2,1,2021,1,24,3
556,556,2021-01-24 04:00:00,70.0,22509.0,1.6,0.0,93.4,1,2021,1,24,4
557,557,2021-01-24 05:00:00,33.0,22509.0,0.5,0.0,94.8,1,2021,1,24,5
558,558,2021-01-24 06:00:00,27.0,22509.0,-0.4,0.0,96.4,1,2021,1,24,6
